A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100611,电料价格指数_累计值（上年同期=100）,A0316011,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100612,其他材料价格指数_累计值（上年同期=100）,A0316012,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100613,机械使用费价格指数_累计值（上年同期=100）,A0316013,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100614,其他费用价格指数_累计值（上年同期=100）,A0316014,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100701,居民人均可支配收入,A1607001,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100702,居民人均可支配收入_同比增长,A1607002,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100703,城镇居民人均可支配收入,A1607003,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100704,城镇居民人均可支配收入_同比增长,A1607004,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100705,农村居民人均可支配收入,A1607005,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100706,农村居民人均可支配收入_同比增长,A1607006,1
A01,国民经济指标,A0110,价格指数,A011007,全国及分城乡居民收支基本情况,A01100707,居民人均消费支出,A1607007,1
